STOCK,Accuracy,Symbol
,92.85714285714286,DECAU
,46.74556213017752,DEMZ
,54.55235204855842,DENN
,42.3728813559322,DERM
,44.44444444444444,DFGP
,55.55555555555556,DFGX
,58.91472868217055,DFLI
,64.70588235294117,DGCB
,54.03726708074535,DGHI
,51.29434324065196,DGICA
,75.05307855626327,DGICB
,53.80184331797236,DGII
,58.72641509433962,DGLY
,52.33644859813084,DGRE
,49.440298507462686,DGRS
,56.14678899082569,DGRW
,54.761904761904766,DH
,60.0,DHAI
,49.95871180842279,DHC
,50.936967632027255,DHCNI
,57.32666190135811,DHIL
,53.57142857142857,DIBS
,63.703416149068325,DIOD
,77.55102040816327,DIST
,39.18918918918919,DIVD
,74.7373949579832,DJCO
,49.193548387096776,DJT
,47.86324786324786,DKNG
,62.381951731374606,DLHC
,46.80851063829788,DLO
,74.02745995423341,DLPN
,52.02863961813843,DLTH
,48.01641586867305,DLTR
,65.64102564102564,DMAC
,49.07407407407408,DMAT
,49.81203007518797,DMLP
,51.882160392798696,DMRC
,54.4973544973545,DMXF
,49.36708860759494,DNLI
,52.94117647058824,DNTH
,51.09489051094891,DNUT
,49.83164983164984,DOCU
,50.63694267515923,DOGZ
,64.93916178458765,DOMH
,49.65277777777778,DOMO
,64.04494382022472,DOOO
,53.72596153846154,DORM
,50.07716049382716,DOX
,57.44680851063831,DOYU
,64.59627329192547,DPRO
,52.38095238095239,DRCT
,58.415841584158414,DRIO
,55.70469798657718,DRIV
,56.48854961832062,DRMA
,54.78408128704487,DRRX
,63.57581967213115,DRS
,56.86274509803921,DRTS
,54.3046357615894,DRUG
,47.16981132075472,DRVN
,44.0,DSGN
,57.23298783235692,DSGR
,51.85770750988142,DSGX
,53.84615384615385,DSP
,56.61815661815663,DSWL
,50.0,DSY
,52.0,DTCK
,45.294117647058826,DTCR
,56.25,DTI
,54.18326693227091,DTIL
,55.26315789473685,DTSS
,75.37190082644628,DTST
,61.81818181818181,DUO
,50.37593984962406,DUOL
,56.268221574344025,DUOT
,59.42028985507246,DVAL
,54.20375865479723,DVAX
,51.47058823529412,DVLU
,54.04411764705882,DVOL
,51.31707317073171,DVY
,52.81090289608177,DWAS
,52.58215962441315,DWAW
,50.0,DWSH
,64.45623342175067,DWSN
,54.60122699386503,DWTX
,50.23474178403756,DWUS
,48.89821615949633,DXCM
,51.2962962962963,DXJS
,57.41239892183289,DXLG
,54.99231950844854,DXPE
,64.27525622254758,DXR
,60.07371007371008,DYAI
,20.0,DYFI
,56.81818181818182,DYN
,29.411764705882355,DYNI
,44.89795918367347,DYTA
,50.690448791714616,EA
,56.19834710743802,EAST
,52.106084243369736,EBAY
,52.32558139534884,EBC
,56.39097744360903,EBIZ
,69.6265560165975,EBMT
,61.70212765957447,EBON
,55.15088449531738,EBTC
,50.60240963855421,ECBK
,65.625,ECDA
,53.97923875432527,ECOR
,53.46938775510204,ECOW
,55.34995977473854,ECPG
,53.69127516778524,ECX
,57.01492537313433,EDAP
,63.82978723404256,EDBL
,52.32273838630807,EDIT
,52.459016393442624,EDOC
,56.16438356164384,EDRY
,62.42774566473989,EDSA
,54.34782608695652,EDTK
,55.434782608695656,EDTK
,68.22893195132943,EDUC
,50.25716385011021,EEFT
,50.331125827814574,EEIQ
,55.33661740558292,EEMA
,48.49315068493151,EFAS
,59.93288590604027,EFOI
,49.275362318840585,EFRA
,51.5850144092219,EFSC
,62.71186440677966,EFSCP
,61.12012987012987,EGAN
,53.8647342995169,EGBN
,54.12639405204461,EGHT
,53.02325581395348,EH
,51.36986301369864,EHTH
,54.54545454545454,EJH
,51.0,EKG
,57.03125,EKSO
,43.75,ELAB
,58.07365439093485,ELBM
,56.36743215031316,ELDN
,58.69565217391305,ELEV
,71.11111111111111,ELPW
,71.99814557255448,ELSE
,60.20482809070958,ELTK
,59.87261146496815,ELTX
,56.64739884393064,ELUT
,72.16783216783217,ELVA
,58.415841584158414,ELVN
,51.51515151515152,ELWS
,48.99328859060403,EM
,55.012224938875306,EMB
,48.0,EMBC
,53.135313531353134,EMCB
,72.97297297297297,EMCG
,96.29629629629628,EMCGU
,51.68236877523553,EMIF
,55.18001469507715,EMKR
,61.24380351509689,EML
,52.83582089552239,EMXC
,55.49132947976878,EMXF
,58.92370572207084,ENG
,62.61682242990653,ENGN
,55.73770491803278,ENLT
,52.78350515463918,ENLV
,49.667774086378735,ENPH
,64.02640264026402,ENSC
,51.39732685297691,ENSG
,47.65342960288809,ENTA
,49.58053691275168,ENTG
,60.16042780748663,ENTO
,53.125,ENTX
,69.79865771812081,ENVB
,60.24844720496895,ENVX
,50.29325513196481,ENZL
,53.57142857142857,EOLS
,51.76470588235295,EOSE
,55.08982035928144,EOSEW
,55.50660792951542,EPIX
,54.77707006369427,EPOW
,63.18347509113001,EPSN
,52.01465201465202,EQ
,50.42087542087542,EQIX
,58.2089552238806,EQRR
,54.07407407407408,ERAS
,40.298507462686565,ERET
,52.072659524918485,ERIC
,49.616189811584086,ERIE
,53.35018963337548,ERII
,63.78048780487805,ERNA
,64.57863902658856,ESCA
,54.11111111111111,ESEA
,52.23097112860893,ESGD
,56.47668393782384,ESGE
,58.16326530612245,ESGL
,52.72459499263624,ESGR
,49.44237918215613,ESGRO
,50.17301038062284,ESGRP
,52.58855585831063,ESGU
,69.23076923076923,ESHA
,62.99212598425197,ESLA
,49.92721979621543,ESLT
,58.47457627118644,ESMV
,61.77474402730376,ESOA
,55.311355311355314,ESPO
,48.888888888888886,ESPR
,51.62241887905604,ESQ
,51.75644028103045,ESSA
,46.66666666666666,ESTA
,53.06122448979592,ETEC
,51.598173515981735,ETNB
,49.814126394052046,ETON
,47.77777777777778,ETSY
,81.02409638554217,EU
,42.98245614035088,EUDA
,48.66385372714487,EUFN
,52.86624203821656,EVAX
,51.82481751824818,EVCM
,47.22222222222222,EVER
,66.71597633136095,EVGN
,56.2874251497006,EVGO
,54.93827160493827,EVGOW
,55.10204081632652,EVGR
,93.39622641509436,EVGRU
,52.27272727272727,EVLV
,43.75,EVMT
,60.710760118460016,EVO
,53.40909090909091,EVOK
,53.99844720496895,EVRG
,58.235294117647065,EVTV
,49.9604743083004,EWBC
,47.72727272727273,EWCZ
,49.60629921259843,EWJV
,46.66666666666666,EWTX
,52.359882005899706,EWZS
,49.91408934707904,EXAS
,55.39540319439033,EXC
,44.230769230769226,EXE
,62.82051282051282,EXEEL
,80.76923076923077,EXEEW
,75.64102564102564,EXEEZ
,48.50498338870432,EXEL
,61.01694915254237,EXFY
,50.91324200913242,EXLS
,48.723404255319146,EXPE
,45.12987012987013,EXPI
,54.66903073286053,EXPO
,51.51273885350318,EXTR
,50.931677018633536,EYE
,56.451612903225815,EYEN
,57.67634854771784,EYPT
,57.93650793650794,EZFL
,54.71698113207547,EZGO
,53.963414634146346,EZPW
,47.10144927536232,FA
,49.746192893401016,FAAR
,66.14173228346458,FAAS
,47.82096584216725,FAB
,49.11660777385159,FAD
,49.23076923076923,FALN
,61.11111111111112,FAMI
,50.95652173913044,FANG
,65.4799459215863,FARM
,51.19940029985008,FARO
,51.62689804772235,FAST
,54.03726708074535,FAT
,63.565891472868216,FATBB
,55.91397849462365,FATBP
,51.61290322580645,FATE
,52.65700483091788,FBIO
,47.64890282131661,FBIOP
,57.7922077922078,FBIZ
,57.8125,FBL
,57.14285714285714,FBLG
,60.13986013986013,FBNC
,43.58974358974359,FBOT
,53.86819484240688,FBRX
,60.86956521739131,FBYD
,53.230769230769226,FBZ
,59.38461538461538,FCA
,50.737463126843664,FCAL
,72.7344365642238,FCAP
,56.29973474801061,FCBC
,64.76190476190476,FCCO
,55.319148936170215,FCEF
,57.69712140175219,FCEL
,52.99818291944276,FCFS
,55.437665782493376,FCNCA
,49.09090909090909,FCNCO
,51.231527093596064,FCNCP
,76.59574468085107,FCUV
,53.44418052256532,FCVT
,74.18326693227093,FDBC
,65.78947368421053,FDCF
,60.526315789473685,FDFF
,57.89473684210527,FDIF
,55.208333333333336,FDIG
,44.0,FDIV
,54.87804878048781,FDMT
,49.814126394052046,FDNI
,55.07692307692308,FDT
,58.7171052631579,FDTS
,43.58974358974359,FDTX
,51.09034267912772,FDUS
,66.33663366336634,FEAM
,60.0,FEBO
,59.927470534904806,FEIM
,58.58494817485354,FELE
,44.0,FEM
,52.118644067796616,FEMB
,53.94736842105263,FEMS
,61.15107913669065,FEMY
,53.963414634146346,FENC
,53.15870570107858,FEP
,68.18181818181817,FEPI
,89.8972602739726,FER
,49.04862579281184,FEUZ
,53.23910482921084,FEX
,56.82602267126663,FFBC
,53.36605890603086,FFIC
,61.79775280898876,FFIE
,53.92156862745098,FFIN
,52.00320512820513,FFIV
,54.71014492753624,FFNW
,61.3013698630137,FGBI
,64.38356164383562,FGBIP
,51.48936170212765,FGEN
,62.54980079681275,FGF
,56.622516556291394,FGFPP
,60.18518518518518,FGI
,54.60526315789473,FGM
,50.520833333333336,FHB
,49.122807017543856,FHTX
,51.98863636363637,FIBK
,48.78048780487805,FICS
,51.31578947368421,FID
,58.97435897435898,FINW
,51.05820105820106,FINX
,46.42857142857143,FIP
,52.69076305220884,FISI
,52.18566922036953,FITB
,49.42084942084942,FITBI
,48.01762114537445,FITBO
,50.0,FITBP
,50.4258943781942,FIVE
,49.10179640718562,FIVN
,52.10084033613446,FIXD
,54.57875457875458,FIZZ
,51.61787365177196,FJP
,51.23558484349259,FKU
,66.42771804062126,FKWL
,66.0377358490566,FLD
,100.0,FLDB
,76.10619469026548,FLDDU
,51.29053606882859,FLEX
,55.55555555555556,FLGC
,50.0,FLGT
,64.3009605122732,FLIC
,62.037637897469175,FLL
,55.230769230769226,FLN
,55.00000000000001,FLNC
,58.26193390452876,FLNT
,49.72375690607735,FLUX
,50.483870967741936,FLWS
,59.35105903560163,FLXS
,50.70422535211267,FLYW
,67.25082146768894,FMAO
,54.233870967741936,FMB
,73.15329626687847,FMBH
,64.1025641025641,FMED
,48.95833333333333,FMET
,58.25545171339564,FMHI
,61.5445232466509,FMNB
,56.00000000000001,FMST
,60.77844311377245,FNGR
,46.61538461538461,FNK
,47.35202492211838,FNKO
,54.911433172302736,FNLC
,48.69565217391305,FNWB
,80.46153846153847,FNWD
,52.88574793875147,FNX
,50.0,FNY
,47.87234042553192,FOLD
,61.02012166588676,FONR
,60.3896103896104,FORA
,56.939742721733246,FORD
,74.4186046511628,FORL
,92.15686274509804,FORLU
,50.47801147227533,FORM
,50.94614264919942,FORR
,62.67870579382995,FORTY
,53.17511225144324,FOSL
,56.30252100840336,FOSLL
,45.8498023715415,FOX
,45.45454545454545,FOXA
,46.81647940074906,FOXF
,74.07407407407408,FOXX
,55.84615384615385,FPA
,71.83499288762447,FPAY
,53.84615384615385,FPXE
,56.68789808917197,FPXI
,67.90450928381962,FRAF
,55.17751479289941,FRBA
,54.32692307692307,FRES
,59.15915915915916,FRGT
,46.75324675324675,FRHC
,55.454026270702464,FRME
,63.53591160220995,FRMEP
,53.6723163841808,FROG
,65.49184639663335,FRPH
,55.4140127388535,FRPT
,48.8,FRSH
,55.65714285714286,FRST
,60.29411764705882,FRSX
,48.96551724137931,FSBC
,53.65025466893039,FSBW
,48.96755162241888,FSCS
,65.2542372881356,FSEA
,60.66838046272493,FSFG
,46.10091743119266,FSLR
,59.89800649049606,FSTR
,65.85365853658537,FSUN
,55.30474040632054,FSV
,48.51973684210527,FSZ
,53.24675324675325,FTA
,55.618776671408256,FTAG
,52.46636771300448,FTAI
,51.92307692307693,FTAIM
,50.99337748344372,FTAIN
,50.69124423963134,FTAIO
,49.7055359246172,FTC
,54.7945205479452,FTCI
,54.09652076318743,FTCS
,50.35971223021583,FTDR
,53.77969762419006,FTDS
,54.81144343302991,FTEK
,46.66666666666666,FTEL
,60.075566750629726,FTFT
,50.0,FTGC
,65.71428571428571,FTGS
,49.61089494163424,FTHI
,45.90163934426229,FTHM
,73.46938775510205,FTII
,86.66666666666667,FTIIU
,67.83980582524272,FTLF
,54.64632454923717,FTNT
,56.42023346303502,FTQI
,39.47368421052632,FTRE
,52.204836415362735,FTRI
,50.36496350364964,FTSL
,51.85950413223141,FTSM
,53.333333333333336,FTXG
,53.84615384615385,FTXH
,54.907161803713535,FTXL
,51.45888594164456,FTXN
,53.333333333333336,FTXO
,54.11140583554377,FTXR
,62.28070175438597,FUFU
,52.34042553191489,FULC
,56.20174987133299,FULT
,53.216374269005854,FULTP
,60.85588420390182,FUNC
,55.40765391014975,FUND
,59.62145110410094,FUSB
,47.24409448818898,FUTU
,52.96442687747036,FV
,50.62034739454094,FVC
,56.59955257270693,FVCB
,49.37833037300178,FWONA
,51.53374233128834,FWONK
,52.02879581151832,FWRD
,52.41935483870967,FWRG
,73.71744277821625,FXNC
,56.55172413793104,FYBR
,49.53846153846154,FYC
,47.69230769230769,FYT
,53.003533568904594,FYX
,56.53573728267869,GABC
,51.75224123879381,GAIA
,51.85577942735949,GAIN
,52.5,GAINL
,58.16993464052288,GAINN
,61.53846153846154,GAINZ
,56.95852534562212,GALT
,53.73134328358209,GAMB
,61.16504854368932,GAME
,59.48717948717949,GAN
,52.31788079470199,GANX
,52.96017222820237,GASS
,75.21367521367522,GATE
,88.70967741935483,GATEU
,82.05128205128204,GATEW
,73.86363636363636,GBBK
,51.49786019971469,GBDC
,53.1578947368421,GBIO
,63.66559485530546,GCBC
,54.26356589147287,GCMG
,38.75,GCT
,81.4207650273224,GCTK
,65.21739130434783,GDC
,53.90070921985816,GDEN
,64.9425287356322,GDEV
,55.319148936170215,GDHG
,53.40909090909091,GDRX
,50.40431266846361,GDS
,82.4742268041237,GDST
,97.02970297029702,GDSTU
,63.82978723404256,GDTC
,49.07749077490775,GDYN
,51.75202156334232,GECC
,73.18840579710145,GECCO
,56.37530072173216,GEG
,63.63636363636363,GEGGL
,47.61904761904761,GEHC
,51.31428571428571,GEN
,63.236870310825296,GENE
,43.24324324324324,GENK
,53.50943396226416,GEOS
,52.98346513299784,GERN
,61.969696969696976,GEVO
,56.451612903225815,GFAI
,56.63716814159292,GFGF
,49.16666666666666,GFS
,51.5126050420168,GGAL
,58.44155844155844,GGLL
,72.36842105263158,GGLS
,55.84415584415584,GGR
,50.18181818181818,GH
,71.42857142857143,GHIX
,82.4074074074074,GHIXU
,61.59420289855072,GHRS
,54.16359616801769,GIFI
,68.32298136645963,GIFT
,59.98349834983499,GIGM
,57.184241019698725,GIII
,51.66666666666667,GILD
,54.1025641025641,GILT
,33.33333333333333,GINX
,54.03225806451613,GIPR
,53.333333333333336,GLAC
,82.35294117647058,GLACU
,52.066115702479344,GLAD
,50.0,GLADZ
,56.25,GLBE
,65.4275092936803,GLBS
,72.51223491027733,GLBZ
,53.8638985005767,GLDD
,50.98039215686274,GLDI
,75.89285714285714,GLLI
,86.95652173913044,GLLIU
,57.821782178217816,GLMD
,50.72046109510087,GLNG
,52.55354200988468,GLPG
,49.523809523809526,GLPI
,50.531286894923255,GLRE
,56.57142857142857,GLSI
,73.52941176470588,GLST
,93.33333333333331,GLSTU
,55.88235294117647,GLTO
,52.17391304347826,GLUE
,56.92007797270955,GLYC
,60.26845637583893,GMAB
,75.82872928176796,GMGI
,65.21739130434783,GMM
,53.38645418326693,GNFT
,60.483870967741936,GNLN
,62.06896551724138,GNLX
,52.4671052631579,GNMA
,48.19277108433735,GNOM
,59.13621262458472,GNPX
,57.65407554671968,GNSS
,61.40350877192983,GNTA
,56.15023474178403,GNTX
,49.7907949790795,GO
,56.21621621621622,GOCO
,83.78378378378379,GODN
,95.23809523809524,GODNU
,57.25806451612904,GOEV
,49.37728937728938,GOGL
,52.68022181146026,GOGO
,50.2410800385728,GOOD
,52.654867256637175,GOODN
,53.62318840579711,GOODO
,52.43407707910751,GOOG
,52.73833671399595,GOOGL
,55.29801324503312,GORV
,58.36575875486382,GOSS
,53.62318840579711,GOVI
,56.00000000000001,GOVX
,54.7486033519553,GP
,59.64912280701754,GPCR
,55.00000000000001,GPIQ
,55.00000000000001,GPIX
,51.70893054024256,GPRE
,49.38775510204081,GPRO
,50.60240963855421,GRAB
,57.57575757575758,GRABW
,59.34426229508196,GRCE
,56.507136859781696,GREE
,44.26229508196721,GREEL
,51.86335403726709,GRFS
,61.53846153846154,GRI
,49.86149584487535,GRID
,53.44827586206896,GRNQ
,65.68077511473737,GROW
,57.71704180064309,GRPN
,62.5,GRRR
,58.004158004158,GRVY
,52.27272727272727,GRWG
,58.03278688524591,GRYP
,53.41830822711472,GSBC
,50.16835016835017,GSHD
,30.76923076923077,GSIB
,53.918128654970765,GSIT
,53.333333333333336,GSIW
,50.88195386702849,GSM
,55.68181818181818,GSUN
,56.16219667943806,GT
,56.47840531561462,GTBP
,57.59717314487632,GTEC
,70.0,GTI
,63.055729492799,GTIM
,50.0,GTLB
,51.21951219512195,GTR
,48.73646209386281,GTX
,55.70776255707762,GURE
,42.85714285714285,GUTS
,56.98924731182796,GV
,50.0,GVH
,58.09312638580931,GWAV
,51.88916876574308,GWRS
,63.63636363636363,GXAI
,52.27272727272727,GXTG
,52.93466223698782,GYRE
,73.17581653926337,GYRO
,55.90185676392573,HAFC
,72.89719626168224,HAIA
,87.71929824561403,HAIAU
,51.876234364713625,HAIN
,50.29761904761904,HALO
,62.5,HAO
,51.68995042812078,HAS
,55.43037404236142,HBAN
,52.83018867924528,HBANL
,51.42857142857142,HBANM
,57.59493670886076,HBANP
,51.02827763496144,HBCP
,52.245250431778935,HBIO
,57.74395702775291,HBNC
,45.73991031390135,HBT
,49.57264957264957,HCAT
,53.656658968437256,HCKT
,46.40198511166253,HCM
,56.00000000000001,HCOW
,41.2280701754386,HCP
,54.08464566929134,HCSG
,58.19672131147541,HCTI
,61.206896551724135,HCVI
,79.83870967741935,HCVIU
,67.91044776119402,HCWB
,57.9445571331981,HDSN
,52.083333333333336,HEAR
,46.11171960569551,HEES
,58.6450540315877,HELE
,58.54616895874263,HEPA
,50.36496350364964,HEPS
,57.95918367346938,HERD
,55.65610859728507,HERO
,74.61447212336893,HFBL
,58.35866261398176,HFFG
,55.222734254992325,HFWA
,70.21140294682895,HGBL
,55.52648790058862,HHS
,50.74626865671642,HIDE
,64.54698930782217,HIFS
,61.61689730517116,HIHO
,52.48618784530387,HIMX
,52.79503105590062,HISF
,49.68944099378882,HITI
,76.2481089258699,HIVE
,53.06122448979592,HKIT
,55.08474576271186,HLAL
,52.10199862164024,HLIT
,46.3855421686747,HLMN
,52.67605633802817,HLNE
,61.224489795918366,HLP
,47.368421052631575,HLVX
,100.0,HLXB
,50.24630541871922,HMST
,55.483870967741936,HNDL
,63.88308977035491,HNNA
,78.51239669421489,HNNAZ
,74.20424403183023,HNRG
,60.0,HNST
,60.215053763440864,HNVR
,50.18281535648994,HOFT
,63.366336633663366,HOFV
,53.78787878787878,HOLO
,52.505827505827504,HOLX
,52.58620689655172,HON
,48.0719794344473,HONE
,56.39097744360903,HOOD
,57.25806451612904,HOOK
,51.44376899696048,HOPE
,56.640625,HOTH
,54.54545454545454,HOUR
,59.28338762214984,HOVNP
,51.02040816326531,HOVR
,61.37931034482759,HOWL
,57.76892430278885,HPH
,43.68600682593857,HPK
,68.15068493150685,HPKEW
,71.42857142857143,HQGO
,66.50485436893204,HQI
,53.1958762886598,HQY
,48.333333333333336,HRMY
,64.17370325693607,HROW
,45.13888888888889,HROWL
,42.62295081967213,HROWM
,43.75,HRTS
,59.03418339663592,HRTX
,53.125,HRYU
,48.81305637982196,HRZN
,53.57142857142857,HSAI
,54.54545454545454,HSCS
,55.91836734693878,HSDT
,47.549019607843135,HSIC
,52.03511572226655,HSII
,53.21361058601134,HSON
,67.24137931034483,HSPO
,93.5483870967742,HSPOU
,53.89815232086526,HST
,50.62240663900415,HSTM
,51.87074829931972,HTBI
,54.41176470588235,HTBK
,58.4,HTCO
,48.11320754716981,HTCR
,50.71022727272727,HTHT
,52.55813953488372,HTIA
,54.83870967741935,HTIBP
,53.42538502389803,HTLD
,56.73758865248227,HTLF
,52.38095238095239,HTLFP
,60.60606060606061,HTOO
,63.41463414634146,HTOOW
,46.71532846715328,HTZ
,54.95495495495496,HUBC
,52.37420269312544,HUBG
,82.25806451612904,HUDA
,91.93548387096774,HUDAR
,95.83333333333334,HUDAU
,59.74842767295597,HUDI
,61.35265700483091,HUIZ
,53.6144578313253,HUMA
,59.85663082437276,HURA
,60.01821493624773,HURC
,51.02249488752556,HURN
,49.67105263157895,HUT
,60.38647342995169,HWBK
,49.75786924939467,HWC
,46.56084656084656,HWCPZ
,71.0,HWH
,65.75033799008563,HWKN
,55.55555555555556,HYDR
,53.333333333333336,HYFM
,51.8850987432675,HYLS
,55.11551155115512,HYMC
,62.06896551724138,HYMCL
,58.22784810126582,HYPR
,53.84615384615385,HYXF
,51.74418604651163,HYZD
,56.09756097560976,HYZN
,51.27388535031847,IAC
,49.583333333333336,IART
,43.79562043795621,IAS
,52.58175559380379,IBB
,48.57142857142857,IBBQ
,57.74575398867731,IBCP
,46.7032967032967,IBEX
,40.0,IBIT
,49.41176470588236,IBKR
,54.1029207232267,IBOC
,47.91666666666667,IBOT
,54.94252873563218,IBRX
,50.49019607843137,IBTE
,61.274509803921575,IBTF
,55.392156862745104,IBTG
,53.431372549019606,IBTH
,54.41176470588235,IBTI
,50.49019607843137,IBTJ
,63.24324324324324,IBTK
,48.837209302325576,IBTL
,53.48837209302325,IBTM
,55.55555555555556,IBTO
,49.45652173913043,IBTX
,58.86811520970186,ICAD
,66.86390532544378,ICCC
,80.34188034188034,ICCH
,55.81395348837209,ICCM
,60.71428571428571,ICCT
,50.79545454545455,ICFI
,50.98039215686274,ICG
,47.81420765027322,ICHR
,48.40764331210191,ICLK
,51.010101010101,ICLN
,49.88470407378939,ICLR
,54.813359528487226,ICMB
,56.75675675675676,ICOP
,63.57615894039736,ICU
,51.80124223602485,ICUI
,56.774193548387096,IDAI
,56.20608899297424,IDCC
,54.248366013071895,IDN
,48.78787878787879,IDXX
,57.20164609053497,IDYA
,51.65137614678898,IEF
,51.21387283236994,IEI
,57.14285714285714,IEP
,51.899696048632215,IESC
,52.67639902676399,IEUS
,57.14285714285714,IFBD
,52.06812652068127,IFGL
,56.56250000000001,IFRX
,50.41152263374485,IFV
,52.38095238095239,IGF
,54.68208092485549,IGIB
,55.18394648829431,IGIC
,51.98237885462555,IGMS
,48.16272965879265,IGOV
,54.33526011560693,IGSB
,73.39449541284404,IGTA
,96.49122807017544,IGTAU
,47.47899159663865,IHRT
,49.696969696969695,IHYF
,54.35540069686411,III
,50.51903114186851,IIIV
,57.77777777777777,IINN
,74.07407407407408,IINNW
,52.268907563025216,IJT
,60.66666666666667,IKNA
,63.19018404907976,IKT
,55.294117647058826,ILAG
,50.0,ILIT
,68.37606837606837,ILLR
,52.43697478991597,ILMN
,50.160771704180064,ILPT
,57.14285714285714,IMAB
,61.13989637305699,IMCC
,54.77707006369427,IMCR
,54.89404641775983,IMCV
,62.43386243386243,IMG
,54.15986949429038,IMKTA
,58.5,IMMP
,51.26530612244898,IMMR
,51.32743362831859,IMMX
,54.02298850574713,IMNM
,58.445678033306905,IMNN
,51.566265060240966,IMOM
,52.54074784276127,IMOS
,63.47826086956522,IMPP
,55.65217391304348,IMPPP
,62.75659824046921,IMRN
,56.39097744360903,IMRX
,53.915662650602414,IMTE
,55.84905660377358,IMTX
,52.8,IMUX
,44.35146443514644,IMVT
,55.11363636363637,IMXI
,60.15037593984962,INAB
,73.72881355932203,INAQ
,95.23809523809524,INAQU
,64.04867256637168,INBK
,61.66666666666667,INBKZ
,57.66871165644172,INBS
,61.38996138996139,INCR
,50.882930019620666,INCY
,57.023060796645694,INDB
,51.78571428571429,INDI
,56.22119815668203,INDP
,66.59482758620689,INDV
,51.87239944521498,INDY
,49.58579881656805,INFN
,61.90476190476191,INFR
,53.14960629921261,INGN
,46.15384615384615,INHD
,52.459016393442624,INKT
,58.752515090543255,INM
,50.775193798449614,INMB
,51.72413793103448,INMD
,53.59477124183007,INNV
,57.23270440251572,INO
,58.5603112840467,INOD
,56.65236051502146,INSE
,54.39045183290708,INSG
,52.25375626043406,INSM
,46.71532846715328,INTA
,49.25642181162686,INTC
,74.98873366381252,INTG
,47.72727272727273,INTR
,61.11111111111112,INTS
,48.84763124199744,INTU
,65.81409856519028,INTZ
,62.93103448275862,INV
,49.69387755102041,INVA
,54.6205860255447,INVE
,51.06382978723404,INVZ
,55.434782608695656,INZY
,58.82352941176471,IOBT
,55.172413793103445,IONR
,53.022974607013296,IONS
,51.191391237509606,IOSP
,56.80473372781065,IOVA
,83.36314847942755,IPA
,56.31868131868132,IPAR
,60.61151079136691,IPDN
,49.82738780207135,IPGP
,56.05381165919282,IPHA
,53.64891518737672,IPKW
,58.992805755395686,IPSC
,57.638888888888886,IPW
,54.52793834296724,IPWR
,46.590909090909086,IPX
,52.94117647058824,IPXX
,85.36585365853658,IPXXU
,51.49501661129568,IQ
,50.0,IRBT
,63.85281385281385,IRD
,51.736972704714645,IRDM
,47.008547008547005,IREN
,55.37482319660537,IRIX
,48.6652977412731,IRMD
,40.0,IROH
,100.0,IROHU
,47.51381215469613,IRON
,62.441314553990615,IROQ
,47.72117962466488,IRTC
,51.0548523206751,IRWD
,53.805774278215225,ISHG
,52.406417112299465,ISHP
,61.87050359712231,ISPC
,50.318471337579616,ISPO
,66.2420382165605,ISPOW
,54.16666666666666,ISPR
,52.21757322175732,ISRG
,62.264150943396224,ISRL
,91.52542372881356,ISRLU
,52.0605550883095,ISSC
,54.35540069686411,ISTB
,54.39672801635992,ISTR
,51.16731517509727,ITCI
,59.468085106382986,ITIC
,52.17391304347826,ITOS
,53.23741007194245,ITRI
,55.2901023890785,ITRM
,50.967741935483865,ITRN
,52.51798561151079,IUS
,47.5609756097561,IUSB
,53.78151260504202,IUSG
,51.38772077375946,IUSV
,56.98924731182796,IVA
,55.3295932678822,IVAC
,51.50214592274678,IVAL
,73.5632183908046,IVCA
,94.6808510638298,IVCAU
,66.98113207547169,IVCB
,87.71929824561403,IVCBU
,73.52941176470588,IVCP
,84.68468468468468,IVCPU
,71.939477303989,IVDA
,35.78947368421053,IVEG
,64.28571428571429,IVP
,54.54545454545454,IVVD
,52.702702702702695,IWTR
,55.33980582524271,IXHL
,52.09059233449478,IXUS
,59.77011494252874,IZEA
,47.05882352941176,IZM
,53.53159851301115,JACK
,62.5560538116592,JAGX
,52.13675213675214,JAKK
,46.73913043478261,JAMF
,54.285714285714285,JANX
,49.645390070921984,JAZZ
,52.28726020659125,JBHT
,51.04072398190045,JBLU
,53.90288875230485,JBSS
,48.95833333333333,JCSE
,64.7226173541963,JCTC
,52.323232323232325,JD
,61.11111111111112,JDOC
,70.2127659574468,JEPQ
,60.75949367088608,JFBR
,55.10204081632652,JFIN
,58.00865800865801,JFU
,59.85915492957746,JG
,50.0,JIVE
,54.57856399583767,JJSF
,53.93374741200828,JKHY
,75.0,JL
,56.056338028169016,JMSB
,51.51515151515152,JNVR
,57.70277626565051,JOUT
,40.625,JPEF
,55.4054054054054,JRSH
,52.36051502145923,JRVR
,50.19646365422397,JSM
,52.70935960591133,JSMD
,51.970443349753694,JSML
,51.18483412322274,JSPR
,70.96774193548387,JTAI
,60.86956521739131,JTEK
,54.889589905362776,JVA
,100.0,JVSAU
,50.6578947368421,JWEL
,58.27338129496403,JXJT
,56.52173913043478,JYD
,48.83227176220807,JYNT
,60.75949367088608,JZ
,59.44055944055944,JZXN
,77.98165137614679,KACL
,95.6140350877193,KACLU
,57.14285714285714,KALA
,50.28058361391695,KALU
,52.54988913525499,KALV
,47.651006711409394,KARO
,56.52173913043478,KAVL
,52.48796147672552,KBWB
,53.81165919282511,KBWD
,56.30630630630631,KBWP
,52.48796147672552,KBWR
,51.71898355754858,KBWY
,52.820512820512825,KC
,50.81351689612015,KDP
